Parent,Name,Download,System,Name (original),Translated Title,Status,Adult,Offensive,Obsolete Version,Back Catalog,Retrieved By,Retrieved Date,Source,Notes,Size,CRC32,MD5,SHA-1,Id,Authors,Short Authors,Url,Other Urls,Version,Release Date,Options,Labels,Id (2),Authors (2),Short Authors (2),Url (2),Other Urls (2),Version (2),Release Date (2),Options (2),Labels (2),Id (3),Authors (3),Short Authors (3),Url (3),Other Urls (3),Version (3),Release Date (3),Options (3),Labels (3),Id (4),Authors (4),Short Authors (4),Url (4),Other Urls (4),Version (4),Release Date (4),Options (4),Labels (4),Id (5),Authors (5),Short Authors (5),Url (5),Other Urls (5),Version (5),Release Date (5),Options (5),Labels (5)
3x3 Eyes - Juuma Houkan (Japan).sfc,"3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/3x3 Eyes - Juuma Houkan (Japan).sfc/3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,b455b7a4,ace1abe5f48d24e1512cbc6541f171be,638272dcdda92bd233e89dbd2d4a4cfad1b9459c,,"Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98",,https://www.romhacking.net/translations/2835/,,1.01,2017-02-02,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Great Battle IV, The (Japan).sfc","Great Battle IV, The (Japan) [T-En by Aeon Genesis, Gideon Zhi, TheMajinZenki, Setz (v1.10)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Great Battle IV, The (Japan).sfc/Great Battle IV, The (Japan) [T-En by Aeon Genesis, Gideon Zhi, TheMajinZenki, Setz (v1.10)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-25,Trusted,,2097152,d7c93563,8b3805664f63d955c76291746e361ca1,15c73fd0c01e1877d605c54c8e0a48b14c513d05,,"Aeon Genesis, Gideon Zhi, TheMajinZenki, Setz",,https://www.romhacking.net/translations/3472/,,1.10,13-03-2018,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Great Battle V, The (Japan).sfc","Great Battle V, The (Japan) [T-En by Aeon Genesis, Gideon Zhi, Optiroc, TheMajinZenki, Setz (v1.20)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Great Battle V, The (Japan).sfc/Great Battle V, The (Japan) [T-En by Aeon Genesis, Gideon Zhi, Optiroc, TheMajinZenki, Setz (v1.20)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-25,Trusted,,2097152,fa493690,2f1fe5f94124990c1b292d269916f503,b5b919a2137d1d01aab5a5016e276e59931d90b5,,"Aeon Genesis, Gideon Zhi, Optiroc, TheMajinZenki, Setz",,https://www.romhacking.net/translations/3473/,,1.20,2018-03-29,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bike Daisuki! Hashiriya Tamashii (Japan).sfc,"I Love Bikes! Street Racer Soul - Rider's Spirits (Japan) [T-En by MrRichard999, D.D.S., AgentOrange, TheMajinZenki, FlashPV (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Bike Daisuki! Hashiriya Tamashii (Japan).sfc/I Love Bikes! Street Racer Soul - Rider's Spirits (Japan) [T-En by MrRichard999, D.D.S., AgentOrange, TheMajinZenki, FlashPV (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,524288,21c607e8,66113739f319f0667ac04f0c9564dc3c,caf1c35e4cbc98898941bd32922941191bbd9a8d,,"MrRichard999, D.D.S., AgentOrange, TheMajinZenki, FlashPV",,https://www.romhacking.net/translations/4080/,,1.0,2018-12-10,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chou Mahou Tairiku WOZZ (Japan).sfc,"Magical Land of Wozz, The Japan) [T-En by Translation Corporation, Nightcrawler, Jonny, Akujin, Liana, Ms. Tea (v1.1)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Chou Mahou Tairiku WOZZ (Japan).sfc/Magical Land of Wozz, The Japan) [T-En by Translation Corporation, Nightcrawler, Jonny, Akujin, Liana, Ms. Tea (v1.1)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,e17d8f03,9c891382822403f241fa6a95afb3c6b7,3e96a46ed7b718ba737b5c72d727e66438010d6e,,"Translation Corporation, Nightcrawler, Jonny, Akujin, Liana, Ms. Tea",,https://www.romhacking.net/translations/689/,,1.1,2014-10-30,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fushigi no Dungeon 2 - Fuurai no Shiren (Japan).sfc,"Mysterious Dungeon 2 - Shiren the Wanderer (Japan) [T-En by Aeon Genesis, Gideon Zhi, Ian Kelley, g8z et al (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Fushigi no Dungeon 2 - Fuurai no Shiren (Japan).sfc/Mysterious Dungeon 2 - Shiren the Wanderer (Japan) [T-En by Aeon Genesis, Gideon Zhi, Ian Kelley, g8z et al (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,5fd8799a,08aeb52c53a463907aa963f8672fbddc,1333558e7742275b5df20b24b9f5204490091fc9,,"Aeon Genesis, Gideon Zhi, Ian Kelley, g8z et al",,https://www.romhacking.net/translations/483/,,1.00,2006-03-07,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishoujo Senshi Sailor Moon R (Japan).sfc,"Pretty Soldier Sailor Moon R (Japan) [T-En by Translations By Masamune, FuSoYa’s Niche, FuSoYa, SilverSonic, Summon Illusion (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Bishoujo Senshi Sailor Moon R (Japan).sfc/Pretty Soldier Sailor Moon R (Japan) [T-En by Translations By Masamune, FuSoYa’s Niche, FuSoYa, SilverSonic, Summon Illusion (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,4229f61d,e9edb964870c5435ca45a51c26905612,96e8e1ea8b3e520e9576d30893da5c4b7a3f6d45,,"Translations By Masamune, FuSoYa’s Niche, FuSoYa, SilverSonic, Summon Illusion",,https://www.romhacking.net/translations/435/,,1.00,2002-03-06,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radical Dreamers - Nusume Nai Houseki (Japan) (2-24).bs,"Radical Dreamers - Le Tresor Interdit (Japan) [T-En by Demiforce, Demi, MO, Loek van Kooten, Datenshi, Akujin, Disnesquick, Madoka, CStrife, Radical R, Dreamer_Nom (v1.4)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Satellaview/Radical Dreamers - Nusume Nai Houseki (Japan) (2-24).bs/Radical Dreamers - Le Tresor Interdit (Japan) [T-En by Demiforce, Demi, MO, Loek van Kooten, Datenshi, Akujin, Disnesquick, Madoka, CStrife, Radical R, Dreamer_Nom (v1.4)].sfc/romhack.bps",Nintendo - Satellaview,,true,Fully Playable,,,,,JuMaFuSe,2023-05-03,Trusted,,2097152,a2664b10,55c5baaedffcf4fd022361c531c72178,d06a13524a907e5834a755e3a710fb30adb33c49,,"Demiforce, Demi, MO, Loek van Kooten, Datenshi, Akujin, Disnesquick, Madoka, CStrife, Radical R, Dreamer_Nom",,https://www.romhacking.net/translations/403/,,1.4,2005-12-25,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishoujo Senshi Sailor Moon SuperS - Fuwafuwa Panic (Japan).sfc,"Sailor Moon Super S - Floating Panic (Japan) [T-En by Dynamic-Designs, Taskforce, Bongo`, filler, Draken (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Bishoujo Senshi Sailor Moon SuperS - Fuwafuwa Panic (Japan).sfc/Sailor Moon Super S - Floating Panic (Japan) [T-En by Dynamic-Designs, Taskforce, Bongo`, filler, Draken (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1572864,372f4a8d,2a26fc23fd26ebcb2bfd27c80bff8305,8fcfca5412d83450187fb30d920439ec043e797e,,"Dynamic-Designs, Taskforce, Bongo`, filler, Draken",,https://www.romhacking.net/translations/2697/,,1.01,2016-08-18,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dai-3-ji Super Robot Taisen (Japan).sfc,"Super Robot Wars 3 (Japan) [T-En by Aeon Genesis, Gideon Zhi, Akujin, TheMajinZenki, Fei, Mugi (v2.00m2)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dai-3-ji Super Robot Taisen (Japan).sfc/Super Robot Wars 3 (Japan) [T-En by Aeon Genesis, Gideon Zhi, Akujin, TheMajinZenki, Fei, Mugi (v2.00m2)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,853e1f2c,1ffe2a6b125893801450475504acf980,8ef1217448b551a1af211344b304ca1caaba0814,,"Aeon Genesis, Gideon Zhi, Akujin, TheMajinZenki, Fei, Mugi",,https://www.romhacking.net/translations/466/,,2.00m2,2019-06-24,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daikaijuu Monogatari (Japan).sfc,"Super Shell Monsters Story (Japan) [T-En by Dynamic-Designs, Wildbill, Bongo`, Gerb, Taskforce, FlashPV, Near, DaMarsMan, filler, D (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Daikaijuu Monogatari (Japan).sfc/Super Shell Monsters Story (Japan) [T-En by Dynamic-Designs, Wildbill, Bongo`, Gerb, Taskforce, FlashPV, Near, DaMarsMan, filler, D (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,32324e9d,9a11e4bc1fa4b1e82fd075883017761b,5f0e96f63938b0cfa121cacfa40db45cc2d8b90a,,"Dynamic-Designs, Wildbill, Bongo`, Gerb, Taskforce, FlashPV, Near, DaMarsMan, filler, D",,https://www.romhacking.net/translations/2339/,,1.00,2015-05-13,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashita no Joe (Japan).sfc,"Tomorrow's Joe (Japan) [T-En by Vice Translations, Kitsune Sniper Foxhack, monmon, BRPXQZME, Ryusui, Tom (v0.99)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Ashita no Joe (Japan).sfc/Tomorrow's Joe (Japan) [T-En by Vice Translations, Kitsune Sniper Foxhack, monmon, BRPXQZME, Ryusui, Tom (v0.99)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,c3b18df7,ff3e0f251293ce36bfe50da6242b1d5a,96f9b158c35ce3e2785545e7e73a75ab9fadc042,,"Vice Translations, Kitsune Sniper (Foxhack), monmon, BRPXQZME, Ryusui, Tom",,https://www.romhacking.net/translations/1272/,,0.99,2008-05-08,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
